product_name,product_review,user_rating
Kentucky Brunch Brand Stout,"Rated by michalpingwin 4.41 /5 rDev -8.7% look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 |  overall: 4.5 Good Mar 25, 2025 Report",4.41
Black Note Stout,"Reviewed by jkblr from Indiana 4.5 /5 rDev -0.9% look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 12oz bottled 10/31/23 (3+ months ago) poured into a tulip glass at fridge temp 11.4% ABV.  The beer pours impenetrable black with medium brown colored head.  The head recedes to a thin ring and island.  Spotty lacing.  The aroma is moderate in strength with bourbon soaked fudge brownie and lesser notes of ash and oak.  The taste is bittersweet roasted malt with more bourbon, fudge brownie, oak and classic, ashy roasted malt character.  The feel is medium plus bodied with just less that average carbonation and a mostly dry finish.  Overall, world class BBA imperial stout. Feb 10, 2024 Report",
Black Note Stout,"Reviewed by jmeehan7 4.66 /5 rDev +2.6% look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 |  overall: 4.75 Terrific stout! This is everything a barrel aged stout should be. Dark chocolate, espresso, and plum flavors jump out the most. Brown sugar lingers on the finish. The mouthfeel is wonderful as well. If you see it, buy it! Jan 22, 2024 Report",4.66
Black Note Stout,"Reviewed by ZAP from Minnesota 4.49 /5 rDev -1.1% look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.75 |  overall: 4.5 L-Dark brown/black...no head... S-Soy sauce like maltiness....rich.... T-Starts off with that Expedition rich, soy sauce like maltiness....then a tremendous touch of nougat, vanilla and very light bourbon....next a mild impression of dark fruits...plums, raisins....this is really excellent...very light touch of coffee deeper in....dark chocolate as well.... F-Creamy...big but smooth...no heat from the ABV....not cloying....easy to drink...a rare beast with immense flavors but a drinkability that could lead to more than one if compelled. O-Love the taste of this and the way it drinks....sometimes with this style I'll really enjoy a particular offering but then have no craving to have it again to to the richness...that's not the case here despite it being plenty rich....aroma is a bit bland and one sided with the soy sauce maltiness... Dec 28, 2023 Report",4.49
Black Note Stout,"Reviewed by drdiesel9483 from Ohio 4.18 /5 rDev -7.9% look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.25 |  overall: 4.25 Look - black and thick with a big lasting foamy tan head and sticky.  at the end, no real rimming.  Still great looking beer though. Smell - bourbon barrel, dark chocolate, slight espresso and cola Taste -boozy bourbon barrel, dark chocolate, dark fruit, bitter.  Slight cola when it warms up.  Pretty classic for a ""classic"" BA sout. Feel - full body medium carb OVerall - Really classic BA Stout Dec 07, 2023 Report",4.18
Black Note Stout,"Reviewed by Valdez_Mescalito from Michigan 4.12 /5 rDev -9.3% look: 5 | smell: 4.25 | taste: 4 | feel: 4 |  overall: 4 November 2023 Release - 4 pack 12 oz. bottle dated 10/31/2023 - 11.1% ABV / 40 IBUs Brewed and bottled in Comstock, MI Poured into a Bell's branded tulip snifter glass Look - Pours a very thin mocha-colored head that leaves lacing. Opaque, black appearance. Smell - The scent is bourbon, oak, chocolate, dark fruits, vanilla, and maybe some cola. Taste - The bourbon and cola flavors seem to be the most dominant, and there's a slight dark fruit and chocolate bitterness in the aftertaste. The alcohol is non detectable. Feel - Thin bodied with a watery mouthfeel that finishes dry. Overall - The nose promised more than the thin flavor and thin mouthfeel delivered. Nov 28, 2023 Report",4.12
Black Note Stout,"Reviewed by dd53grif from Michigan 4.5 /5 rDev -0.9% look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.5 Pours a black color with virtually no head.  Aroma of sweet vanilla and caramel, coffee and roasted malts.  Taste is alcohol and black coffee.  Immediately hit with a strong alcohol warmth.  Smooth and creamy. Nov 24, 2023 Report",
Black Note Stout,"Reviewed by Brutaltruth from Ohio 4.43 /5 rDev -2.4% look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.5 From the 12 oz bottle in a snifter via Jungle Jims. This very nice find by the Little Lady pours a pitch black with a nice head of khaki foam that settles to a thin ring, thin dusty layer, and sports light lacing and some nice legs.  Nose of bourbon, vanilla, dark malts, dark chocolate, subtle coffee, and dark fruits.  Flavors find their mark with bourbon, rich oak, vanilla, dark dried fruits of dates, raisin, blueberry, and blackberry, dark chocolate, and dark coffee nuances with touches of char and faint smoke.  Mouth feel is full, light carbonation, smooth, rich, moderately coating, and a lightly warming finish. Overall, a solid little brew from a fantastic brewery! Cheers Nov 22, 2023 Report",4.43
Black Note Stout,"Reviewed by ZebulonXZogg from Illinois 4.29 /5 rDev -5.5% look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 |  overall: 4.25 Jet black pour, thick'n oily looking, lingering khaki head and some nice lacing. Snot factory says chocolate, coffee and some fruit, taste buds agree and say its a plum. Smooth'n creamy mouthfeel. I was hoping to grab this someday, today was the day. Excellent beer! Nov 21, 2023 Report",4.29
Black Note Stout,"Reviewed by dano213 from Pennsylvania 4.25 /5 rDev -6.4% look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 |  overall: 4.25 Recording my review from memory.  I drank this last night but wasn't able to write it up. 12oz bottle, my friend drank half and gifted the rest of the bottle for me.  He had suggested that we drink it together but our schedules didn't match up and he wanted to crack it open.  No bottling date.  This is the 2017 vintage, so this beer is probably 5 1/2 to 6 years old! Look: Pours a very dark brown, almost black color with impressive carbonation for a six-year-old bourbon barrel-aged stout.  There was a thin brownish-colored head that reduced to a wispy layer.  The head regenerates temporarily after swirling the glass. Smell: Up front, the aromas on this beer (at least at this age) are all umami, all the time.  It has that rich, interesting soy sauce note that is blended with dark chocolate and subtle dried fruit aromas.  Secondary notes of vanilla and amaretto. Taste: I am really impressed that this beer has aged so well.  I was expecting it to be dull and flat.  But it is really smooth, rich, very flavorful.  It's also really drinkable and there is basically no heat on the palate.  The umami flavor is really nice and then the beer has a nice dark chocolate richness.  The beer has subtle sweetness, and the finish is mildly bitter with nice roasted malt character.  The amaretto note is also really nice. Feel: It's not thin and it's not especially thick either.  It's somewhere in the middle, I would say that it is medium plus bodied.  The mouthfeel is nice with soft carbonation. Overall: It's very tasty and really enjoyable.  I've never had this before.  It would be nice to get a fresh batch of this beer and enjoy one every year to see how it develops over time. Apr 01, 2023 Report",4.25
Black Note Stout,"Reviewed by DEZ01301960 from Illinois 4.38 /5 rDev -3.5% look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.25 Amazing no adjunct barrel aged stout. Look is black onyx. Smell is bourbon, chocolate. Taste is chocolate bourbon goodness. This is a solid, old school legend. Feb 26, 2023 Report",4.38
Black Note Stout,"Reviewed by colts9016 from Idaho 4.46 /5 rDev -1.8% look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 1829 Name: Black Note Stout Brewery: Bell's Location: Comstock, MI Style: Barrel-Aged Imperial Stout Date: 10/05/2017 This beer has been on my wants for a long time, but I thought I would never get the chance to try it.  I was sent this in a box by a fellow beer friend. Using a tulip glass, I served the beer at 52 degrees. The pour created a one in half finger length head with dismal retention.  No lacing was left on the glass after the quick dissipation. Charting the color of the beer somewhere around SRM 34, dark brown, nearly black. The appearance is slightly above average, regardless of the head retention. Nosing the glass, I detected bourbon, oak, espresso, dark chocolate, cream, oats, raisins, molasses, caramel, toasted bread, dark roasted malts, a hint of char, and a notion of floral. Sipping the beer, I taste bourbon, oranges, oak, resin, molasses, milk chocolate, dark coffee, raisins, caramel, toffee, toasted bread crust, oats, a tinge of soy sauce, a hint of Maillard, and a little smoky char. The mouthfeel is thick and coated. The body is a medium plus, has low carbonation, and has a delicious finish. This beer held up beautifully.  I am pleased to have the opportunity to quaff on this stout.  Thank you kindly for allowing to have this chance to try a retired beer.  Simply a fantastic beer! Jan 08, 2023 Report",4.46
Black Note Stout,"Reviewed by Rug from Massachusetts 4.37 /5 rDev -3.7% look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 |  overall: 4.5 2016 vintage Another BIF beer from @Eziel, and they only retired beer of the lot. This one was quite the highly regarded beer in its time, peaking at roughly #78 overall based on data from the wayback machine. Let's see if it can hold up to the barrel aged Stouts of today Pours an opaque medium brown with a finger of dark tan head that fades to a thin ring and leaves minimal lacing Man this packs a boozy punch in the nose for a relatively low 11.2%. I'm picking up on aromas of sweet bourbon, black cherry, plum, cocoa pwoder, fruity coffee, toasted oak, light tobacco, and vanilla It's a bit less fruity and more malt-focused in taste, but still just as good. On the front end of the sip I'm tasting black cherry, cocoa powder, caramel, brown sugar, toasted oak, sweet bourbon, vanilla, and lightly burnt coffee. The swallow brings notes of hot bourbon, burnt coffee, charred oak, cocoa powder, raisin, sweet vanilla, toasted hazelnut, and caramel A full body pairs with gentle tingling carbonation from the booze, resulting in a rich beer. Finishes surprisingly dry, roasty and balanced by sweeter notes for a shockingly drinkable Stout Damn, I liked this one more than I had expected to. Even at 6 years old, this is really good. It's too bad they retired this one Jul 18, 2022 Report",4.37
Black Note Stout,"Rated by jamesloc from New York 4.25 /5 rDev -6.4% look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 |  overall: 4.25 SOlid og BA Stout.  A must try for beer snobs like me Jan 13, 2021 Report",4.25
Black Note Stout,"Reviewed by SierraNevallagash from Maine 4.17 /5 rDev -8.1% look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 3.75 |  overall: 4 335ml bottle - 2017 Vintage (10/05/2017) - poured into a balloon glass at 50°F. Pours a deep, dark mahogany brown, sitting absolutely inky jet black in the glass. A super short head of coarse dark tan bubbles forms, before quickly receding to a razor-thin, but,persistent collar. Nose: Definitely that Bell's barrel-aged aroma here. Much like BA Expo, which makes up half of this, there's a big, dense fudgy aroma, with plenty of dark cocoa-like roast, caramel, and marzipan, with secondary notes of American tobacco, vanilla, leather, and bourbon barrel. There are some signs of age here - mildly faded aroma, as well as some unique notes - musty, a whisper of umami, with a hint of fresh spearmint, and a metallic penny note as well, the latter of which is slightly detracting, but only slightly. Palate: Black Note greets the palate malt-first, with a moderate sweetness. Dark chocolate, caramel, vanilla, toffee, roasted malts, and a surprising fruitiness. Big plummy dark fruit notes - mainly prune, plum, dried cherry, and bourbon-y apple lend a bright fruity pop, with a touch of acidity. This dark fruit element cuts through much of the malty sweetness, creating a shortcut for the roastiness to come in. Dark malts, barrel char, roast, and cacao nib begin to build a mild-moderate bitterness, and the bourbon character begins to bloom. At this point, it begins to dry out fast, roast taking over the sweetness, and dark fruits fading, as the beer barrels towards a finish with nutty malted milk, hazelnut, cocoa powder, a bit of black roast, barrel char, and ultimately concludes with dry oak and a lingering vanilla cream note. Body: I cannot say whether or not this is the age, but this one is definitely thin. Unlike BA Expo, or even Vanilla Black Note (which was not a super thick stout), this one is definitely a little runny, lacking any and all chew or viscosity. Definitely some effervescence, and it's fairly full (perhaps medium-full) bodied, but it's very fluid and thin. Overall: With Barrel-Aged Expedition being a personal favourite of mine, I had high hopes for this one. I'm thinking maybe BA Expo is really just the best qualities of this in one thread. It's a perfectly delicious bourbon barrel-aged stout, with a particularly fine malt balance and unique creamy nuttiness, but with its subdued aroma, dry delivery, and ultra-thin body, it falls short for me. Super drinkable, if that's what you want, but I find the Vanilla variant far superior, and BA Expo to be the ultimate expression. Dec 28, 2020 Report",4.17
Black Note Stout,"Reviewed by wally_world from Illinois 4.23 /5 rDev -6.8% look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 |  overall: 4.25 2017 vintage. Pours jet black, small-medium head. Aroma is full of roast. Taste is roast and chocolate, with a bit of barrel hanging on. The beer is still smooth, but if you have any left from '17, drink them now. They won't age any better, in my opinion. Dec 27, 2020 Report",4.23
Black Note Stout,"Reviewed by bret27 from California 4.43 /5 rDev -2.4% look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 |  overall: 4.5 2016 version thanks to JohnnyHops. L: black, minimal dark brn head. S: Chocolate, licorice, almonds, dust, bourbon. Little oxidization. T: fudge, roasted chocolate malt, vanilla, bourbon, oakiness. Little oxidized. F: fairly viscous and oily, not super thick. Overall: solid. Excited to get to try this 4 yr old vintage. Oct 10, 2020 Report",4.43
Black Note Stout,"Reviewed by hoptheology from South Dakota 4.14 /5 rDev -8.8% look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 |  overall: 4 Re-review in 2020 with the same batch I had in my first review. Bottled 11/3/2016. Into North Coast snifter. We didn't know what Coronavirus was back then. Inky, silky black with a small beige head of bubbles. Recedes to a fingernail with some remaining bubbles on top. Aroma is chock full of tobacco and fig, with some dry bakers cacao and piney hop right behind it. Lots of roasted malt and karo syrup as well. Flavor brings dry cigarette ash mingled with dry cacao and hints of chocolate. Some raisin and pine follow up shortly after. Finish is of leather, grass, very dry bakers cacao, and hints of raisin. I do not get any bourbon barrel. Feel is slick with a heavy carbonation and a boozy burn though not too much. Slick, resinous finish. Overall, this beer fared better for me this time and fares a lot better than many 4 year old beers. This is absolutely a good beer, but the Vanilla Black Note is way better. Price paid : $5.99 / bottle in 2016 Would buy again : Yeah I'd give it a swing Initial review : January 15th, 2017 Oily black with a beige-brown head. Aroma of old moldy oak barrel, meat locker, snuff tobacco, leather, cigarette butts, and slight vinegar. Flavor is a touch milky to start (somewhat thin), but then forms a bit more character with tobacco, earth, and finally on the finish it all comes together - bourbon, rich chocolate, oats, and leather on the aftertaste. Feel is thin to start, then begins a medium profile, and finally a thick juicy finish with a roasty dryness. Overall, this is the 2nd 2016 bottle I've had this year, and I remember the first one being better. This seems to have some issues regarding smelling a bit vinegary and ashy, with the flavor really lacking until the finish. I remember the first bottle being flavorful all the way through. Sad, but I have one more bottle I can take care of yet before my 2016 stash is depleted. Rated with price in mind ($6/bottle). 4.25 / 3.75 / 4 / 3.75 / 4 = 3.93 Aug 17, 2020 Report",4.14
Black Note Stout,"Reviewed by AmeriCanadian from Tennessee 4.5 /5 rDev -0.9% look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 |  overall: 4.5 Pretty high bar to set, describing it as sharing qualities with Expedition and the feel of Double Cream.  Also a beer that I've long wanted to try.  But my first experience largely lived up to the high billing. Jet black body with cola-brown edges.  Not as viscous or thick as I expected, but it's certainly a big and bold looking stout.  Handsome mocha cap of latte head that collapses quite quickly but leaves a strong circumferential ring of chocolate foam that provides spotty lacing down the glass.  Swirls of the glass produce moderate alcohol legs and renewed mocha film that compliments the jet black coloring extremely well. The aroma and taste profile is as expected, with huge bursts of dark chocolate, roasty and toasty malts, divine dark fruits, exotic woods, licorice, brown sugar, and barrel char.  The nose is masterfully layered, with no single note dominating and each whiff leading with something different.  On the tongue you get an added streak of whiskey heat and molasses sweetness, with strong barrel personality -- toffee, oak, and a little maple -- standing out.  There's perhaps just a tad too much black licorice for my liking, but that's pretty nit-picky.  It's not a sweet stout, at all, but the semi-sweetness and strong bitterness balance each other out beautifully. Feel is thinner than I expected and was hoping for (especially given the Double Cream reference), but it's incredibly smooth and silky with just a wee bit of stickiness.  Reasonably carbonated and very little boozy heat. Jan 25, 2020 Report",
Black Note Stout,"Reviewed by Nash39 from Florida 4.82 /5 rDev +6.2% look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 |  overall: 5 Vintage 2016 The pour is black. The taste is bittersweet chocolate, espresso, roasted malt, char, mild prune, & tobacco. The mouthfeel is medium. Furthermore, the 11.2% is well hidden. All in all, this takes the regular Expedition Stout to another level. Cheers! A (World Class) Jan 19, 2020 Report",4.82
Black Note Stout,"Reviewed by mschrei from Illinois 4.7 /5 rDev +3.5% look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 |  overall: 4.5 Such a fantastic beer. 2017 vintage, so about 26 months old. Standard stout appearance-dark, mild tannish lacing. Smell is roasty malt and a strong barrel presence. Taste is amazing. Perfect balance of dark malt and woody bourbon barrel. Notes of chocolate, espresso, dark fruitiness. Medium bodied, mouth watering, big booziness. Was a longtime want, and glad it’s an absolute winner. Dec 10, 2019 Report",
Black Tuesday,"Reviewed by Sinfull from New York 4.66 /5 rDev +2.6% look: 3 | smell: 4.5 | taste: 5 | feel: 5 |  overall: 4.5 One of the best stouts I've tried. Black color. Thin, beige head. Familiar notes of roasted malt, chocolate, dark fruits, and bourbon in the aroma. However, this beer is about balance. Heavy and boozy, but I would never guess the ABV. Jun 30, 2025 Report",4.66
Black Tuesday,"Reviewed by stortore from Illinois 4.52 /5 rDev -0.4% look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 |  overall: 4.75 750 ml bottle into a snifter.  Bottled 9/14/21, had 10/4/24. Pours almost black and opaque, with a slight head and light foamy lacing.  Aromas of bourbon, fig, prune, roasted malt, some chocolate and vanilla, leather as it warms.  Fairly similar flavors: bourbon, oak, vanilla, roasted malt, chocolate, some fig, light prune, leather- again, as it warms.  Smooth, a solid full body, well carbonated. Just delicious.  Bold and strong aromas and flavors.  Have had this at Fobab a few times and it’s nice to have a bottle to enjoy leisurely at home. RFOB2023 0465 Jun 22, 2025 Report",4.52
Black Tuesday,"Reviewed by WoodBrew from Ohio 4.81 /5 rDev +5.9% look: 3.5 | smell: 5 | taste: 5 | feel: 4.5 |  overall: 4.75 I tried a half pour of this beer off the tapper as a guest tap at Bald Buddha Brewing whilst on a beer trip to Springfield, Illinois with my old Oswego Posse. It poured an opaque rich dark amber with thin tan head that did not leave much lace. The scent had bold bourbon and malty notes. The taste was nicely balanced and easy to sip with semi sweet dark chocolate malt base with bourbon, dark fruit, dark chocolate and vanilla presence. The mouthfeel was fuller in body and had good carbonation. Overall it is a solid beer. May 04, 2025 Report",4.81
Black Tuesday,"Reviewed by snaotheus from Washington 4.12 /5 rDev -9.3% look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 |  overall: 4 2025-02-18 750ml bottle served in a little Hoppin' Frog glass. 2016 edition. Got it from @2beerdogs with a handshake in California last year. Pours black, smooth, dark brown along the edges, not much head on the pour and not much more than a lumpy ring after. Smell is boozy, dates, burnt molasses and dark coffee. Taste is boozy, leans into the dates and sticky toffee pudding vibe, more nuts and tea than I expected. Coffee is noticeable but muted. Almost a Belgian thing going on here. Mouthfeel is thick, chewy, a little on the still side. Overall, interesting and tasty, going to be fun to enjoy this as it warms up over the next few hours. --- 2025-02-22 2023 bottle. Stays away from the dates, more in the molasses direction, lots of vanilla and chocolate. Mouthfeel is lovely velvet. I'd rate this a little higher than my original review of a 9-year-old 2016. Feb 18, 2025 Report",4.12
Black Tuesday,"Reviewed by Falcon91Wolvrn03 from California 4.18 /5 rDev -7.9% look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 |  overall: 4.25 Look - Pours a solid black color with a dark head and larger than normal bubbles that dissipate before long. Smell - Smells of bourbon, oak, and a hint of chocolate.  A bit on the boozy side. Taste - Bourbon, figs, and oak.  Also a bit on the boozy side. Feel - Has a nice mouthfeel for a 19.5% beer. Overall - I found this to have a bit too much bourbon flavor for my personal liking.  The 19.5%abv was fine, but I personally would have preferred more vanilla, chocolate, or whatever other flavor. Feb 14, 2025 Report",4.18
Black Tuesday,"Reviewed by Darkmagus82 from Texas 4.09 /5 rDev -9.9% look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 |  overall: 4 2023 vintage at 19.5 % abv poured from a 750 ml bottle into a snifter Appearance – The beer pours thick with a pitch-black color and a small tan colored head forms onto the surface of the brew, the result of tiny brown bubbles that stream up through the liquid.  The head fades super quickly, leaving whisps of lace on the sides of the glass.  Swirling the brew in the glass further reveals its stickiness with fingers of brew clinging to the sides of the glass and very slowly fading back to the base of the snifter when agitation is done. Smell – The aroma is huge with tons of molasses and brown sugar mixed with dark fruit of cherry, plum, and a massive level of raisin.  Along with these aromas is the dark and roasty malt one may expect with some char and smoke mixed in there as well.  At the same time the booziness can be sensed with a warming bourbon smell.  There are also notes of vanilla sweetness and a good showing of wood, rounding out the other sweet and boozy well.  Black licorice and a big shot of toast and milk chocolate brownies finish it all out, producing a very sweet, rich, and dark aroma overall. Taste – The taste follows the nose in the size with a massive roasted malt flavor mixed with tons of sweetness.  The roasted flavors are a mix of dark roasted malt and some coffee, along with some light smoke and char.  The sweet upfront is mainly of molasses and brown sugar along with a heavy presence of raisin and plum.  There are notes of vanilla and caramel as well as some wood and char as well adding more dimension to the sweet and roast.  At 19.5 %, not surprisingly the alcohol is noticed, starting out lighter and getting more intense and more bourbon like in nature as the taste advances on the tongue.  At the same time the sweet gets more intense as well, all while the roast fades just a touch.  Some light bitter coffee flavors come more towards the end of the flavor profile, all while a bit more char joins in.  At the end the booziness surges, all while a touch of crème joins in, leaving one with a boozy and very rich and roasty taste to linger on the tongue. Mouthfeel – Not surprisingly, the brew is thick and syrupy, having a lower level of carbonation.  For the big flavors, booze, and dark roastiness, the feel is very appropriate, making this one a very slow sipper. Overall – Massive and big. Certainly, a sipper.  With the intensity, it is slightly cloying, but also contains a level of balance.  Interesting brew.  I don’t think I would buy another bottle, but am glad I at least gave it a try. Feb 10, 2025 Report",4.09
Black Tuesday,"Reviewed by Austin_Schoeninger1 from Michigan 4.48 /5 rDev -1.3% look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 |  overall: 4.5 Absolutely worth the price if you get the privilege of trying, I paid $35 for a 12.7 fl oz bottle and it was absolutely delicious. They have multiple bottles at Gravity Tap Room in Orlando and I would highly recommend coming down and trying it for yourself. Worth every penny! Jan 02, 2025 Report",4.48
Black Tuesday,"Reviewed by maltbeard01 from Pennsylvania 4.3 /5 rDev -5.3% look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 |  overall: 4.25 Poured cellar temp from a bottle into a 16oz Spiegelau Craft Beer glass. Appears coffee color, small head that recedes to a thin collar around the glass. Some light lacing. Aroma is bourbon, boozy, sweet malts, molasses, caramelized brown sugar. Taste follows the nose. Molasses, bourbon, brown sugar, some vanilla notes, raisins. Pure decadence. Mouthfeel is pretty full bodied. Decent carbonation leaves a velvety texture. There is good warming going on....the 20% ABV will do that. BUT....the alcohol is extremely well concealed under the deep flavors. This is a big boy beer for sure. This isn't a ""drink a 6 pack"" type of craft brew. This is a sip and savor a bottle on a cold night sort of thing. Really tasty. The bourbon notes shine thru. It is a little sweet at first taste but the bourbon notes and slight bitter mouthfeel tend to balance things out. This was a very expensive splurge at 30$/bottle from Bound Beverage in Warrington, PA but that is apparently the going price. Would I buy it again? Probably. But on a special occasion, not a daily thing. Dec 13, 2024 Report",
Black Tuesday,"Reviewed by tradershmulie from Connecticut 4.97 /5 rDev +9.5% look: 4.5 | smell: 5 | taste: 5 | feel: 5 |  overall: 5 Good pour, nothing exceptional - deep dark brown color, small head with carbonation that quickly left a slight ring on top. Deliciously sweet nose. Caramel, toffee, etc. MMMmmm. This is really exquisite. Like adult candy. Delicious balanced sweetness without being too much. A bit of bitterness that only complements the overall beer. Great mouthfeel, perfect texture. No hint at all of high ABV. Absolutely world class. Expensive, but really amazing. Dec 10, 2024 Report",4.97
Black Tuesday,"Reviewed by MikeWard from Pennsylvania 4.2 /5 rDev -7.5% look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 |  overall: 4.25 750ml bottle into a tall glass. 2023 Release. Black as black body, small tan head quickly fizzes away, no lacing. Aroma is only of bourbon. On tasting, more strongly bourbon, very boozy, a fleeting chocolate note. There is some fresh dark fruit detected, and an astringency that suggest red wine. Finish is initially a little harsh, but then smoothed out to a lasting bourbon warmth. Overall, nice sipper with a mass of Thanksgiving pies. Would likely benefit from a couple years in the cellar to smooth out and lessen the bourbon. Nov 28, 2024 Report",
Black Tuesday,"Reviewed by Olesjm from Kansas 4.51 /5 rDev -0.7% look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 |  overall: 4.75 From a bottle. 2018 Edition. Pours a rich black  with a short cap of tan foam. The nose is bourbon and brown sugar. The flavor is boozy, vanilla, brown sugar,  bourbon, and slightly spicy/alcohol hot. The body is medium-full. Nov 17, 2024 Report",4.51
Black Tuesday,"Reviewed by Bitterbill from Wyoming 4.42 /5 rDev -2.6% look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 Purchased online from The Bruery. 19.5% abv. 2023, pours pitch black with a small and quickly receding head of foam. No lacing. I kind of expected that from a beer with such a high abv. The smell is Bourbon, roasted malt, sweet chocolate, figs, molasses. Strong notes. The taste is Bourbon, milk chocolate, figs, molasses,  roasted malt, big alcohol. Slow and steady is the way to drink this monster of an Imperial Stout. Full bodied with light carbonation. A special beer. Nov 13, 2024 Report",4.42
Black Tuesday,"Reviewed by Ushouldbeworkinh from England 4.92 /5 rDev +8.4% look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 |  overall: 5 2020 version Pours a pitch black liquid with a short lived tan head. Looks a lot thinner, for lack of a better word, than expected. Smell is potent bourbon. Vanilla, cinnamon, oak. This is carried by backbone of slight roasty coffee and chocolate. Taste is the same, just perfect. Not to sweet. Just a tad above dry. I was expecting something a lot sweeter, but this was perfect. Feel is way lighter than I thought it would be. Pretty carbonated for the style, and especially for the abv. No sign of alcohol, until right at the end a slight warmth after you swallow. Overall it's exactly what I hoped it would be and more. Best I've had. Oct 20, 2024 Report",4.92
Black Tuesday,"Reviewed by Sandis from Minnesota 4.25 /5 rDev -6.4% look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 |  overall: 4.25 2017 version poured from a 750ml bottle into a Dogfish Head snifter.  The booze in flavor tames down when you let one of these get some age on them.  Solid. Aug 04, 2024 Report",4.25
Black Tuesday,"Reviewed by madbrewer9 from Florida 4.63 /5 rDev +2% look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 |  overall: 4.75 Deep dark mahogany with a large meniscus. Head dissipates immediately. Aroma Dark chocolate, bourbon barrel, booze and brown sugar. Taste Dark chocolate, dark caramel, brown sugar, bourbon. Medium sweetness. No hop flavor or bitterness. Boozy. Interestingly low body for such a big beer. Well done! Jun 07, 2024 Report",4.63
Black Tuesday,"Rated by q33jeff from New Jersey 4.48 /5 rDev -1.3% look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 |  overall: 4.5 ** 04/06/24 2023 Bottle to snifter. ** Apr 08, 2024 Report",4.48
Black Tuesday,"Reviewed by HorseheadsHophead from Colorado 4.4 /5 rDev -3.1% look: 4.5 | smell: 5 | taste: 4.25 | feel: 3.75 |  overall: 4.25 Pitch black.  Bubbly, soapy head upon pouring.  Poor retention, but surprisingly a thin ring does remain. Smelled booze as soon as I cracked the bottle.  Straight up bourbon.  A closer sniff reveals tons of bourbon as expected, butterscotch, toasted oak, caramel, vanilla, very sweet and rich dark chocolate, toasted marshmallow, tobacco, prune, milk chocolate, and black licorice. It's still fairly cold--only been out of the fridge about 10 minutes--but the dark chocolate, molasses, toast, and caramel hit you upfront.  Taste is surprisingly and dangerously smooth.  Surprisingly, it doesn't lean heavily on cloy of dark chocolate/caramel/vanilla, though there is that.  It actually leans fruity; candied plum, black cherry, and fig.  Charred oak tannins contribute nudges of red wine.  Tobacco, leather, and smoke on the mid-palate.  Heavy char; black coffee and burnt toast.  Bourbon warmth takes over, zinging and drying out the palate.  Heavy astringency.  The sweetness hits you on the finish--slick, oily, syrupy--but the booze and heavy tannins keep it in check.  The finish lingers with chocolate, coffee, fruit leather, bourbon, and smoke. Feel is lighter than expected but still heavy.  Oily, slick, greasy, sugary.  Medium to medium carbonation; it moves rather quickly on the palate.  Mouthfeel is more like a carbonated brandy or port than your typically milkshake-like imperial stout. How do I feel about this beer overall?  It's hard to give an honest opinion, because everyone is so biased about it that it affects our collective judgment.  It's very good and mold-breaking, but maybe not 100.  I prefer the thicker feel and chocolate-coffee forward taste of other imperial stouts that are lower-abv.  (Because I'm getting old lol) Definitely don't regret buying/trying it, but I don't think I will again unless I share it with several other people. Mar 24, 2024 Report",
